n,theta_rad,theta_deg,axis,target_qubit,function,error_position,P0,shots
5,3.141592653589793,180.0,Y,2,constant_0,E3_after_oracle,0.0,1024
5,3.141592653589793,180.0,Y,2,constant_0,E4_after_final_H,0.0,1024
5,3.141592653589793,180.0,Z,2,constant_0,no_error,1.0,1024
5,3.141592653589793,180.0,Z,2,constant_0,E1_before_H,1.0,1024
5,3.141592653589793,180.0,Z,2,constant_0,E2_after_first_H,0.0,1024
5,3.141592653589793,180.0,Z,2,constant_0,E3_after_oracle,0.0,1024
5,3.141592653589793,180.0,Z,2,constant_0,E4_after_final_H,1.0,1024
5,0.0,0.0,X,2,balanced,no_error,0.0,1024
5,0.0,0.0,X,2,balanced,E1_before_H,0.0,1024
5,0.0,0.0,X,2,balanced,E2_after_first_H,0.0,1024
5,0.0,0.0,X,2,balanced,E3_after_oracle,0.0,1024
5,0.0,0.0,X,2,balanced,E4_after_final_H,0.0,1024
5,0.0,0.0,Y,2,balanced,no_error,0.0,1024
5,0.0,0.0,Y,2,balanced,E1_before_H,0.0,1024
5,0.0,0.0,Y,2,balanced,E2_after_first_H,0.0,1024
5,0.0,0.0,Y,2,balanced,E3_after_oracle,0.0,1024
5,0.0,0.0,Y,2,balanced,E4_after_final_H,0.0,1024
5,0.0,0.0,Z,2,balanced,no_error,0.0,1024
5,0.0,0.0,Z,2,balanced,E1_before_H,0.0,1024
5,0.0,0.0,Z,2,balanced,E2_after_first_H,0.0,1024
5,0.0,0.0,Z,2,balanced,E3_after_oracle,0.0,1024
5,0.0,0.0,Z,2,balanced,E4_after_final_H,0.0,1024
5,0.17453292519943295,10.0,X,2,balanced,no_error,0.0,1024
5,0.17453292519943295,10.0,X,2,balanced,E1_before_H,0.0,1024
5,0.17453292519943295,10.0,X,2,balanced,E2_after_first_H,0.0,1024
5,0.17453292519943295,10.0,X,2,balanced,E3_after_oracle,0.0,1024
5,0.17453292519943295,10.0,X,2,balanced,E4_after_final_H,0.0,1024
5,0.17453292519943295,10.0,Y,2,balanced,no_error,0.0,1024
5,0.17453292519943295,10.0,Y,2,balanced,E1_before_H,0.0,1024
5,0.17453292519943295,10.0,Y,2,balanced,E2_after_first_H,0.0,1024
5,0.17453292519943295,10.0,Y,2,balanced,E3_after_oracle,0.0,1024
5,0.17453292519943295,10.0,Y,2,balanced,E4_after_final_H,0.0,1024
5,0.17453292519943295,10.0,Z,2,balanced,no_error,0.0,1024
5,0.17453292519943295,10.0,Z,2,balanced,E1_before_H,0.0,1024
5,0.17453292519943295,10.0,Z,2,balanced,E2_after_first_H,0.0,1024
5,0.17453292519943295,10.0,Z,2,balanced,E3_after_oracle,0.0,1024
5,0.17453292519943295,10.0,Z,2,balanced,E4_after_final_H,0.0,1024
5,0.3490658503988659,20.0,X,2,balanced,no_error,0.0,1024
5,0.3490658503988659,20.0,X,2,balanced,E1_before_H,0.0,1024
5,0.3490658503988659,20.0,X,2,balanced,E2_after_first_H,0.0,1024
5,0.3490658503988659,20.0,X,2,balanced,E3_after_oracle,0.0,1024
5,0.3490658503988659,20.0,X,2,balanced,E4_after_final_H,0.0,1024
5,0.3490658503988659,20.0,Y,2,balanced,no_error,0.0,1024
5,0.3490658503988659,20.0,Y,2,balanced,E1_before_H,0.0,1024
5,0.3490658503988659,20.0,Y,2,balanced,E2_after_first_H,0.0,1024
5,0.3490658503988659,20.0,Y,2,balanced,E3_after_oracle,0.0,1024
5,0.3490658503988659,20.0,Y,2,balanced,E4_after_final_H,0.0,1024
5,0.3490658503988659,20.0,Z,2,balanced,no_error,0.0,1024
5,0.3490658503988659,20.0,Z,2,balanced,E1_before_H,0.0,1024
5,0.3490658503988659,20.0,Z,2,balanced,E2_after_first_H,0.0,1024
5,0.3490658503988659,20.0,Z,2,balanced,E3_after_oracle,0.0,1024
5,0.3490658503988659,20.0,Z,2,balanced,E4_after_final_H,0.0,1024
5,0.5235987755982988,29.999999999999996,X,2,balanced,no_error,0.0,1024
5,0.5235987755982988,29.999999999999996,X,2,balanced,E1_before_H,0.0,1024
5,0.5235987755982988,29.999999999999996,X,2,balanced,E2_after_first_H,0.0,1024
5,0.5235987755982988,29.999999999999996,X,2,balanced,E3_after_oracle,0.0,1024
5,0.5235987755982988,29.999999999999996,X,2,balanced,E4_after_final_H,0.0,1024
5,0.5235987755982988,29.999999999999996,Y,2,balanced,no_error,0.0,1024
5,0.5235987755982988,29.999999999999996,Y,2,balanced,E1_before_H,0.0,1024
5,0.5235987755982988,29.999999999999996,Y,2,balanced,E2_after_first_H,0.0,1024
5,0.5235987755982988,29.999999999999996,Y,2,balanced,E3_after_oracle,0.0,1024
5,0.5235987755982988,29.999999999999996,Y,2,balanced,E4_after_final_H,0.0,1024
5,0.5235987755982988,29.999999999999996,Z,2,balanced,no_error,0.0,1024
5,0.5235987755982988,29.999999999999996,Z,2,balanced,E1_before_H,0.0,1024
5,0.5235987755982988,29.999999999999996,Z,2,balanced,E2_after_first_H,0.0,1024
5,0.5235987755982988,29.999999999999996,Z,2,balanced,E3_after_oracle,0.0,1024
5,0.5235987755982988,29.999999999999996,Z,2,balanced,E4_after_final_H,0.0,1024
5,0.6981317007977318,40.0,X,2,balanced,no_error,0.0,1024
5,0.6981317007977318,40.0,X,2,balanced,E1_before_H,0.0,1024
5,0.6981317007977318,40.0,X,2,balanced,E2_after_first_H,0.0,1024
5,0.6981317007977318,40.0,X,2,balanced,E3_after_oracle,0.0,1024
5,0.6981317007977318,40.0,X,2,balanced,E4_after_final_H,0.0,1024
5,0.6981317007977318,40.0,Y,2,balanced,no_error,0.0,1024
5,0.6981317007977318,40.0,Y,2,balanced,E1_before_H,0.0,1024
5,0.6981317007977318,40.0,Y,2,balanced,E2_after_first_H,0.0,1024
5,0.6981317007977318,40.0,Y,2,balanced,E3_after_oracle,0.0,1024
5,0.6981317007977318,40.0,Y,2,balanced,E4_after_final_H,0.0,1024
5,0.6981317007977318,40.0,Z,2,balanced,no_error,0.0,1024
5,0.6981317007977318,40.0,Z,2,balanced,E1_before_H,0.0,1024
5,0.6981317007977318,40.0,Z,2,balanced,E2_after_first_H,0.0,1024
5,0.6981317007977318,40.0,Z,2,balanced,E3_after_oracle,0.0,1024
5,0.6981317007977318,40.0,Z,2,balanced,E4_after_final_H,0.0,1024
5,0.8726646259971648,50.0,X,2,balanced,no_error,0.0,1024
5,0.8726646259971648,50.0,X,2,balanced,E1_before_H,0.0,1024
5,0.8726646259971648,50.0,X,2,balanced,E2_after_first_H,0.0,1024
5,0.8726646259971648,50.0,X,2,balanced,E3_after_oracle,0.0,1024
5,0.8726646259971648,50.0,X,2,balanced,E4_after_final_H,0.0,1024
5,0.8726646259971648,50.0,Y,2,balanced,no_error,0.0,1024
5,0.8726646259971648,50.0,Y,2,balanced,E1_before_H,0.0,1024
5,0.8726646259971648,50.0,Y,2,balanced,E2_after_first_H,0.0,1024
5,0.8726646259971648,50.0,Y,2,balanced,E3_after_oracle,0.0,1024
5,0.8726646259971648,50.0,Y,2,balanced,E4_after_final_H,0.0,1024
5,0.8726646259971648,50.0,Z,2,balanced,no_error,0.0,1024
5,0.8726646259971648,50.0,Z,2,balanced,E1_before_H,0.0,1024
5,0.8726646259971648,50.0,Z,2,balanced,E2_after_first_H,0.0,1024
5,0.8726646259971648,50.0,Z,2,balanced,E3_after_oracle,0.0,1024
5,0.8726646259971648,50.0,Z,2,balanced,E4_after_final_H,0.0,1024
5,1.0471975511965976,59.99999999999999,X,2,balanced,no_error,0.0,1024
5,1.0471975511965976,59.99999999999999,X,2,balanced,E1_before_H,0.0,1024
5,1.0471975511965976,59.99999999999999,X,2,balanced,E2_after_first_H,0.0,1024
5,1.0471975511965976,59.99999999999999,X,2,balanced,E3_after_oracle,0.0,1024
5,1.0471975511965976,59.99999999999999,X,2,balanced,E4_after_final_H,0.0,1024
5,1.0471975511965976,59.99999999999999,Y,2,balanced,no_error,0.0,1024
5,1.0471975511965976,59.99999999999999,Y,2,balanced,E1_before_H,0.0,1024
5,1.0471975511965976,59.99999999999999,Y,2,balanced,E2_after_first_H,0.0,1024
5,1.0471975511965976,59.99999999999999,Y,2,balanced,E3_after_oracle,0.0,1024
5,1.0471975511965976,59.99999999999999,Y,2,balanced,E4_after_final_H,0.0,1024
5,1.0471975511965976,59.99999999999999,Z,2,balanced,no_error,0.0,1024
5,1.0471975511965976,59.99999999999999,Z,2,balanced,E1_before_H,0.0,1024
5,1.0471975511965976,59.99999999999999,Z,2,balanced,E2_after_first_H,0.0,1024
5,1.0471975511965976,59.99999999999999,Z,2,balanced,E3_after_oracle,0.0,1024
5,1.0471975511965976,59.99999999999999,Z,2,balanced,E4_after_final_H,0.0,1024
5,1.2217304763960306,70.0,X,2,balanced,no_error,0.0,1024
5,1.2217304763960306,70.0,X,2,balanced,E1_before_H,0.0,1024
5,1.2217304763960306,70.0,X,2,balanced,E2_after_first_H,0.0,1024
5,1.2217304763960306,70.0,X,2,balanced,E3_after_oracle,0.0,1024
5,1.2217304763960306,70.0,X,2,balanced,E4_after_final_H,0.0,1024
5,1.2217304763960306,70.0,Y,2,balanced,no_error,0.0,1024
5,1.2217304763960306,70.0,Y,2,balanced,E1_before_H,0.0,1024
5,1.2217304763960306,70.0,Y,2,balanced,E2_after_first_H,0.0,1024
5,1.2217304763960306,70.0,Y,2,balanced,E3_after_oracle,0.0,1024
5,1.2217304763960306,70.0,Y,2,balanced,E4_after_final_H,0.0,1024
5,1.2217304763960306,70.0,Z,2,balanced,no_error,0.0,1024
5,1.2217304763960306,70.0,Z,2,balanced,E1_before_H,0.0,1024
5,1.2217304763960306,70.0,Z,2,balanced,E2_after_first_H,0.0,1024
5,1.2217304763960306,70.0,Z,2,balanced,E3_after_oracle,0.0,1024
5,1.2217304763960306,70.0,Z,2,balanced,E4_after_final_H,0.0,1024
5,1.3962634015954636,80.0,X,2,balanced,no_error,0.0,1024
5,1.3962634015954636,80.0,X,2,balanced,E1_before_H,0.0,1024
5,1.3962634015954636,80.0,X,2,balanced,E2_after_first_H,0.0,1024
5,1.3962634015954636,80.0,X,2,balanced,E3_after_oracle,0.0,1024
5,1.3962634015954636,80.0,X,2,balanced,E4_after_final_H,0.0,1024
5,1.3962634015954636,80.0,Y,2,balanced,no_error,0.0,1024
5,1.3962634015954636,80.0,Y,2,balanced,E1_before_H,0.0,1024
5,1.3962634015954636,80.0,Y,2,balanced,E2_after_first_H,0.0,1024
5,1.3962634015954636,80.0,Y,2,balanced,E3_after_oracle,0.0,1024
5,1.3962634015954636,80.0,Y,2,balanced,E4_after_final_H,0.0,1024
5,1.3962634015954636,80.0,Z,2,balanced,no_error,0.0,1024
5,1.3962634015954636,80.0,Z,2,balanced,E1_before_H,0.0,1024
5,1.3962634015954636,80.0,Z,2,balanced,E2_after_first_H,0.0,1024
5,1.3962634015954636,80.0,Z,2,balanced,E3_after_oracle,0.0,1024
5,1.3962634015954636,80.0,Z,2,balanced,E4_after_final_H,0.0,1024
5,1.5707963267948966,90.0,X,2,balanced,no_error,0.0,1024
5,1.5707963267948966,90.0,X,2,balanced,E1_before_H,0.0,1024
5,1.5707963267948966,90.0,X,2,balanced,E2_after_first_H,0.0,1024
5,1.5707963267948966,90.0,X,2,balanced,E3_after_oracle,0.0,1024
5,1.5707963267948966,90.0,X,2,balanced,E4_after_final_H,0.0,1024
5,1.5707963267948966,90.0,Y,2,balanced,no_error,0.0,1024
5,1.5707963267948966,90.0,Y,2,balanced,E1_before_H,0.0,1024
5,1.5707963267948966,90.0,Y,2,balanced,E2_after_first_H,0.0,1024
5,1.5707963267948966,90.0,Y,2,balanced,E3_after_oracle,0.0,1024
5,1.5707963267948966,90.0,Y,2,balanced,E4_after_final_H,0.0,1024
5,1.5707963267948966,90.0,Z,2,balanced,no_error,0.0,1024
5,1.5707963267948966,90.0,Z,2,balanced,E1_before_H,0.0,1024
5,1.5707963267948966,90.0,Z,2,balanced,E2_after_first_H,0.0,1024
5,1.5707963267948966,90.0,Z,2,balanced,E3_after_oracle,0.0,1024
5,1.5707963267948966,90.0,Z,2,balanced,E4_after_final_H,0.0,1024
5,1.7453292519943295,100.0,X,2,balanced,no_error,0.0,1024
5,1.7453292519943295,100.0,X,2,balanced,E1_before_H,0.0,1024
5,1.7453292519943295,100.0,X,2,balanced,E2_after_first_H,0.0,1024
5,1.7453292519943295,100.0,X,2,balanced,E3_after_oracle,0.0,1024
5,1.7453292519943295,100.0,X,2,balanced,E4_after_final_H,0.0,1024
5,1.7453292519943295,100.0,Y,2,balanced,no_error,0.0,1024
5,1.7453292519943295,100.0,Y,2,balanced,E1_before_H,0.0,1024
5,1.7453292519943295,100.0,Y,2,balanced,E2_after_first_H,0.0,1024
5,1.7453292519943295,100.0,Y,2,balanced,E3_after_oracle,0.0,1024
5,1.7453292519943295,100.0,Y,2,balanced,E4_after_final_H,0.0,1024
5,1.7453292519943295,100.0,Z,2,balanced,no_error,0.0,1024
5,1.7453292519943295,100.0,Z,2,balanced,E1_before_H,0.0,1024
5,1.7453292519943295,100.0,Z,2,balanced,E2_after_first_H,0.0,1024
5,1.7453292519943295,100.0,Z,2,balanced,E3_after_oracle,0.0,1024
5,1.7453292519943295,100.0,Z,2,balanced,E4_after_final_H,0.0,1024
5,1.9198621771937625,110.0,X,2,balanced,no_error,0.0,1024
5,1.9198621771937625,110.0,X,2,balanced,E1_before_H,0.0,1024
5,1.9198621771937625,110.0,X,2,balanced,E2_after_first_H,0.0,1024
5,1.9198621771937625,110.0,X,2,balanced,E3_after_oracle,0.0,1024
5,1.9198621771937625,110.0,X,2,balanced,E4_after_final_H,0.0,1024
5,1.9198621771937625,110.0,Y,2,balanced,no_error,0.0,1024
5,1.9198621771937625,110.0,Y,2,balanced,E1_before_H,0.0,1024
5,1.9198621771937625,110.0,Y,2,balanced,E2_after_first_H,0.0,1024
5,1.9198621771937625,110.0,Y,2,balanced,E3_after_oracle,0.0,1024
5,1.9198621771937625,110.0,Y,2,balanced,E4_after_final_H,0.0,1024
5,1.9198621771937625,110.0,Z,2,balanced,no_error,0.0,1024
5,1.9198621771937625,110.0,Z,2,balanced,E1_before_H,0.0,1024
5,1.9198621771937625,110.0,Z,2,balanced,E2_after_first_H,0.0,1024
5,1.9198621771937625,110.0,Z,2,balanced,E3_after_oracle,0.0,1024
5,1.9198621771937625,110.0,Z,2,balanced,E4_after_final_H,0.0,1024
5,2.0943951023931953,119.99999999999999,X,2,balanced,no_error,0.0,1024
5,2.0943951023931953,119.99999999999999,X,2,balanced,E1_before_H,0.0,1024
5,2.0943951023931953,119.99999999999999,X,2,balanced,E2_after_first_H,0.0,1024
5,2.0943951023931953,119.99999999999999,X,2,balanced,E3_after_oracle,0.0,1024
5,2.0943951023931953,119.99999999999999,X,2,balanced,E4_after_final_H,0.0,1024
5,2.0943951023931953,119.99999999999999,Y,2,balanced,no_error,0.0,1024
5,2.0943951023931953,119.99999999999999,Y,2,balanced,E1_before_H,0.0,1024
5,2.0943951023931953,119.99999999999999,Y,2,balanced,E2_after_first_H,0.0,1024
5,2.0943951023931953,119.99999999999999,Y,2,balanced,E3_after_oracle,0.0,1024
5,2.0943951023931953,119.99999999999999,Y,2,balanced,E4_after_final_H,0.0,1024
5,2.0943951023931953,119.99999999999999,Z,2,balanced,no_error,0.0,1024
5,2.0943951023931953,119.99999999999999,Z,2,balanced,E1_before_H,0.0,1024
5,2.0943951023931953,119.99999999999999,Z,2,balanced,E2_after_first_H,0.0,1024
5,2.0943951023931953,119.99999999999999,Z,2,balanced,E3_after_oracle,0.0,1024
5,2.0943951023931953,119.99999999999999,Z,2,balanced,E4_after_final_H,0.0,1024
5,2.2689280275926285,130.0,X,2,balanced,no_error,0.0,1024
5,2.2689280275926285,130.0,X,2,balanced,E1_before_H,0.0,1024
5,2.2689280275926285,130.0,X,2,balanced,E2_after_first_H,0.0,1024
5,2.2689280275926285,130.0,X,2,balanced,E3_after_oracle,0.0,1024
5,2.2689280275926285,130.0,X,2,balanced,E4_after_final_H,0.0,1024
5,2.2689280275926285,130.0,Y,2,balanced,no_error,0.0,1024
5,2.2689280275926285,130.0,Y,2,balanced,E1_before_H,0.0,1024
5,2.2689280275926285,130.0,Y,2,balanced,E2_after_first_H,0.0,1024
5,2.2689280275926285,130.0,Y,2,balanced,E3_after_oracle,0.0,1024
5,2.2689280275926285,130.0,Y,2,balanced,E4_after_final_H,0.0,1024
5,2.2689280275926285,130.0,Z,2,balanced,no_error,0.0,1024
5,2.2689280275926285,130.0,Z,2,balanced,E1_before_H,0.0,1024
5,2.2689280275926285,130.0,Z,2,balanced,E2_after_first_H,0.0,1024
5,2.2689280275926285,130.0,Z,2,balanced,E3_after_oracle,0.0,1024
5,2.2689280275926285,130.0,Z,2,balanced,E4_after_final_H,0.0,1024
5,2.443460952792061,140.0,X,2,balanced,no_error,0.0,1024
5,2.443460952792061,140.0,X,2,balanced,E1_before_H,0.0,1024
5,2.443460952792061,140.0,X,2,balanced,E2_after_first_H,0.0,1024
5,2.443460952792061,140.0,X,2,balanced,E3_after_oracle,0.0,1024
5,2.443460952792061,140.0,X,2,balanced,E4_after_final_H,0.0,1024
5,2.443460952792061,140.0,Y,2,balanced,no_error,0.0,1024
5,2.443460952792061,140.0,Y,2,balanced,E1_before_H,0.0,1024
5,2.443460952792061,140.0,Y,2,balanced,E2_after_first_H,0.0,1024
5,2.443460952792061,140.0,Y,2,balanced,E3_after_oracle,0.0,1024
5,2.443460952792061,140.0,Y,2,balanced,E4_after_final_H,0.0,1024
5,2.443460952792061,140.0,Z,2,balanced,no_error,0.0,1024
5,2.443460952792061,140.0,Z,2,balanced,E1_before_H,0.0,1024
5,2.443460952792061,140.0,Z,2,balanced,E2_after_first_H,0.0,1024
5,2.443460952792061,140.0,Z,2,balanced,E3_after_oracle,0.0,1024
5,2.443460952792061,140.0,Z,2,balanced,E4_after_final_H,0.0,1024
5,2.6179938779914944,150.0,X,2,balanced,no_error,0.0,1024
5,2.6179938779914944,150.0,X,2,balanced,E1_before_H,0.0,1024
5,2.6179938779914944,150.0,X,2,balanced,E2_after_first_H,0.0,1024
5,2.6179938779914944,150.0,X,2,balanced,E3_after_oracle,0.0,1024
5,2.6179938779914944,150.0,X,2,balanced,E4_after_final_H,0.0,1024
5,2.6179938779914944,150.0,Y,2,balanced,no_error,0.0,1024
5,2.6179938779914944,150.0,Y,2,balanced,E1_before_H,0.0,1024
5,2.6179938779914944,150.0,Y,2,balanced,E2_after_first_H,0.0,1024
5,2.6179938779914944,150.0,Y,2,balanced,E3_after_oracle,0.0,1024
5,2.6179938779914944,150.0,Y,2,balanced,E4_after_final_H,0.0,1024
5,2.6179938779914944,150.0,Z,2,balanced,no_error,0.0,1024
5,2.6179938779914944,150.0,Z,2,balanced,E1_before_H,0.0,1024
5,2.6179938779914944,150.0,Z,2,balanced,E2_after_first_H,0.0,1024
5,2.6179938779914944,150.0,Z,2,balanced,E3_after_oracle,0.0,1024
5,2.6179938779914944,150.0,Z,2,balanced,E4_after_final_H,0.0,1024
5,2.792526803190927,160.0,X,2,balanced,no_error,0.0,1024
5,2.792526803190927,160.0,X,2,balanced,E1_before_H,0.0,1024
5,2.792526803190927,160.0,X,2,balanced,E2_after_first_H,0.0,1024
5,2.792526803190927,160.0,X,2,balanced,E3_after_oracle,0.0,1024
5,2.792526803190927,160.0,X,2,balanced,E4_after_final_H,0.0,1024
5,2.792526803190927,160.0,Y,2,balanced,no_error,0.0,1024
5,2.792526803190927,160.0,Y,2,balanced,E1_before_H,0.0,1024
5,2.792526803190927,160.0,Y,2,balanced,E2_after_first_H,0.0,1024
5,2.792526803190927,160.0,Y,2,balanced,E3_after_oracle,0.0,1024
5,2.792526803190927,160.0,Y,2,balanced,E4_after_final_H,0.0,1024
5,2.792526803190927,160.0,Z,2,balanced,no_error,0.0,1024
5,2.792526803190927,160.0,Z,2,balanced,E1_before_H,0.0,1024
5,2.792526803190927,160.0,Z,2,balanced,E2_after_first_H,0.0,1024
5,2.792526803190927,160.0,Z,2,balanced,E3_after_oracle,0.0,1024
5,2.792526803190927,160.0,Z,2,balanced,E4_after_final_H,0.0,1024
5,2.9670597283903604,170.0,X,2,balanced,no_error,0.0,1024
5,2.9670597283903604,170.0,X,2,balanced,E1_before_H,0.0,1024
5,2.9670597283903604,170.0,X,2,balanced,E2_after_first_H,0.0,1024
5,2.9670597283903604,170.0,X,2,balanced,E3_after_oracle,0.0,1024
5,2.9670597283903604,170.0,X,2,balanced,E4_after_final_H,0.0,1024
5,2.9670597283903604,170.0,Y,2,balanced,no_error,0.0,1024
5,2.9670597283903604,170.0,Y,2,balanced,E1_before_H,0.0,1024
5,2.9670597283903604,170.0,Y,2,balanced,E2_after_first_H,0.0,1024
5,2.9670597283903604,170.0,Y,2,balanced,E3_after_oracle,0.0,1024
5,2.9670597283903604,170.0,Y,2,balanced,E4_after_final_H,0.0,1024
5,2.9670597283903604,170.0,Z,2,balanced,no_error,0.0,1024
5,2.9670597283903604,170.0,Z,2,balanced,E1_before_H,0.0,1024
5,2.9670597283903604,170.0,Z,2,balanced,E2_after_first_H,0.0,1024
5,2.9670597283903604,170.0,Z,2,balanced,E3_after_oracle,0.0,1024
5,2.9670597283903604,170.0,Z,2,balanced,E4_after_final_H,0.0,1024
5,3.141592653589793,180.0,X,2,balanced,no_error,0.0,1024
5,3.141592653589793,180.0,X,2,balanced,E1_before_H,0.0,1024
5,3.141592653589793,180.0,X,2,balanced,E2_after_first_H,0.0,1024
5,3.141592653589793,180.0,X,2,balanced,E3_after_oracle,0.0,1024
5,3.141592653589793,180.0,X,2,balanced,E4_after_final_H,0.0,1024
5,3.141592653589793,180.0,Y,2,balanced,no_error,0.0,1024
5,3.141592653589793,180.0,Y,2,balanced,E1_before_H,0.0,1024
5,3.141592653589793,180.0,Y,2,balanced,E2_after_first_H,0.0,1024
5,3.141592653589793,180.0,Y,2,balanced,E3_after_oracle,0.0,1024
5,3.141592653589793,180.0,Y,2,balanced,E4_after_final_H,0.0,1024
5,3.141592653589793,180.0,Z,2,balanced,no_error,0.0,1024
5,3.141592653589793,180.0,Z,2,balanced,E1_before_H,0.0,1024
5,3.141592653589793,180.0,Z,2,balanced,E2_after_first_H,0.0,1024
5,3.141592653589793,180.0,Z,2,balanced,E3_after_oracle,0.0,1024
5,3.141592653589793,180.0,Z,2,balanced,E4_after_final_H,0.0,1024
7,0.0,0.0,X,3,constant_1,no_error,1.0,1024
7,0.0,0.0,X,3,constant_1,E1_before_H,1.0,1024
7,0.0,0.0,X,3,constant_1,E2_after_first_H,1.0,1024
7,0.0,0.0,X,3,constant_1,E3_after_oracle,1.0,1024
7,0.0,0.0,X,3,constant_1,E4_after_final_H,1.0,1024
7,0.0,0.0,Y,3,constant_1,no_error,1.0,1024
7,0.0,0.0,Y,3,constant_1,E1_before_H,1.0,1024
7,0.0,0.0,Y,3,constant_1,E2_after_first_H,1.0,1024
7,0.0,0.0,Y,3,constant_1,E3_after_oracle,1.0,1024
7,0.0,0.0,Y,3,constant_1,E4_after_final_H,1.0,1024
7,0.0,0.0,Z,3,constant_1,no_error,1.0,1024
7,0.0,0.0,Z,3,constant_1,E1_before_H,1.0,1024
7,0.0,0.0,Z,3,constant_1,E2_after_first_H,1.0,1024
7,0.0,0.0,Z,3,constant_1,E3_after_oracle,1.0,1024
7,0.0,0.0,Z,3,constant_1,E4_after_final_H,1.0,1024
7,0.17453292519943295,10.0,X,3,constant_1,no_error,1.0,1024
7,0.17453292519943295,10.0,X,3,constant_1,E1_before_H,0.9931640625,1024
7,0.17453292519943295,10.0,X,3,constant_1,E2_after_first_H,1.0,1024
7,0.17453292519943295,10.0,X,3,constant_1,E3_after_oracle,1.0,1024
7,0.17453292519943295,10.0,X,3,constant_1,E4_after_final_H,0.9931640625,1024
7,0.17453292519943295,10.0,Y,3,constant_1,no_error,1.0,1024
7,0.17453292519943295,10.0,Y,3,constant_1,E1_before_H,0.9931640625,1024
7,0.17453292519943295,10.0,Y,3,constant_1,E2_after_first_H,0.9931640625,1024
7,0.17453292519943295,10.0,Y,3,constant_1,E3_after_oracle,0.990234375,1024
7,0.17453292519943295,10.0,Y,3,constant_1,E4_after_final_H,0.9951171875,1024
7,0.17453292519943295,10.0,Z,3,constant_1,no_error,1.0,1024
7,0.17453292519943295,10.0,Z,3,constant_1,E1_before_H,1.0,1024
7,0.17453292519943295,10.0,Z,3,constant_1,E2_after_first_H,0.9892578125,1024
7,0.17453292519943295,10.0,Z,3,constant_1,E3_after_oracle,0.990234375,1024
7,0.17453292519943295,10.0,Z,3,constant_1,E4_after_final_H,1.0,1024
7,0.3490658503988659,20.0,X,3,constant_1,no_error,1.0,1024
7,0.3490658503988659,20.0,X,3,constant_1,E1_before_H,0.97265625,1024
7,0.3490658503988659,20.0,X,3,constant_1,E2_after_first_H,1.0,1024
7,0.3490658503988659,20.0,X,3,constant_1,E3_after_oracle,1.0,1024
7,0.3490658503988659,20.0,X,3,constant_1,E4_after_final_H,0.96875,1024
7,0.3490658503988659,20.0,Y,3,constant_1,no_error,1.0,1024
7,0.3490658503988659,20.0,Y,3,constant_1,E1_before_H,0.966796875,1024
7,0.3490658503988659,20.0,Y,3,constant_1,E2_after_first_H,0.9755859375,1024
7,0.3490658503988659,20.0,Y,3,constant_1,E3_after_oracle,0.9697265625,1024
7,0.3490658503988659,20.0,Y,3,constant_1,E4_after_final_H,0.966796875,1024
7,0.3490658503988659,20.0,Z,3,constant_1,no_error,1.0,1024
7,0.3490658503988659,20.0,Z,3,constant_1,E1_before_H,1.0,1024
7,0.3490658503988659,20.0,Z,3,constant_1,E2_after_first_H,0.9697265625,1024
7,0.3490658503988659,20.0,Z,3,constant_1,E3_after_oracle,0.962890625,1024
7,0.3490658503988659,20.0,Z,3,constant_1,E4_after_final_H,1.0,1024
7,0.5235987755982988,29.999999999999996,X,3,constant_1,no_error,1.0,1024
7,0.5235987755982988,29.999999999999996,X,3,constant_1,E1_before_H,0.9326171875,1024
7,0.5235987755982988,29.999999999999996,X,3,constant_1,E2_after_first_H,1.0,1024
7,0.5235987755982988,29.999999999999996,X,3,constant_1,E3_after_oracle,1.0,1024
7,0.5235987755982988,29.999999999999996,X,3,constant_1,E4_after_final_H,0.931640625,1024
7,0.5235987755982988,29.999999999999996,Y,3,constant_1,no_error,1.0,1024
7,0.5235987755982988,29.999999999999996,Y,3,constant_1,E1_before_H,0.92578125,1024
7,0.5235987755982988,29.999999999999996,Y,3,constant_1,E2_after_first_H,0.931640625,1024
7,0.5235987755982988,29.999999999999996,Y,3,constant_1,E3_after_oracle,0.9287109375,1024
7,0.5235987755982988,29.999999999999996,Y,3,constant_1,E4_after_final_H,0.9375,1024
7,0.5235987755982988,29.999999999999996,Z,3,constant_1,no_error,1.0,1024
7,0.5235987755982988,29.999999999999996,Z,3,constant_1,E1_before_H,1.0,1024
7,0.5235987755982988,29.999999999999996,Z,3,constant_1,E2_after_first_H,0.912109375,1024
7,0.5235987755982988,29.999999999999996,Z,3,constant_1,E3_after_oracle,0.9365234375,1024
7,0.5235987755982988,29.999999999999996,Z,3,constant_1,E4_after_final_H,1.0,1024
7,0.6981317007977318,40.0,X,3,constant_1,no_error,1.0,1024
7,0.6981317007977318,40.0,X,3,constant_1,E1_before_H,0.876953125,1024
7,0.6981317007977318,40.0,X,3,constant_1,E2_after_first_H,1.0,1024
7,0.6981317007977318,40.0,X,3,constant_1,E3_after_oracle,1.0,1024
7,0.6981317007977318,40.0,X,3,constant_1,E4_after_final_H,0.8876953125,1024
7,0.6981317007977318,40.0,Y,3,constant_1,no_error,1.0,1024
7,0.6981317007977318,40.0,Y,3,constant_1,E1_before_H,0.869140625,1024
7,0.6981317007977318,40.0,Y,3,constant_1,E2_after_first_H,0.8740234375,1024
